timestamp,ball,lon,lat,ball_speed_mps,ball_direction_deg,timestamp_utc8,ship_id,ship_lon_interpolated,ship_lat_interpolated,ship_s_interpolated,distance_to_test_point_km,ship_orig_shipTypeCode,ship_orig_navStatus,ship_orig_latestPortStatus,ship_orig_lengthBow,ship_orig_lengthStern,ship_orig_breadthPort,ship_orig_breadthStarboard,ship_orig_y,ship_orig_c,ship_orig_e,ship_orig_f,ship_orig_p,ship_orig_b,ship_orig_d,ship_orig_h,ship_orig_j,ship_orig_v,ship_orig_r,ship_orig_l,ship_orig_m,ship_orig_timestamp_utc8,ship_orig_lon_ship,ship_orig_lat_ship,ship_orig_t_unix,ship_orig_i,corrected_final_total_dBA
2025-06-04 04:40:46+00:00,6,114.293404,30.567112,1.352699143,31.7453147,2025-06-04 12:40:46+08:00,4617896,114.3079733,30.58734,58,2.64234797,B01,SAIL_NORMAL,1,13,60,7,7,70,309,WAN YING HE JI 19,CHN,BANGBU,14,40,,,,1/6/2015 19:00,73,413864338,2025-06-04 12:40:51+08:00,114.3080533,30.58745667,1749012051,4617896,84.84329848
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,62277,114.3101111,30.59033828,58,2.955430515,B01,SAIL_NORMAL,1,75,11,7,8,70,307,WAN HAI SHUN 9998,CHN,WUHU,15,43,,,,1/10/1931 10:04,86,413830273,2025-06-04 12:41:30+08:00,114.3099283,30.59006167,1749012090,62277,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,127786,114.2963703,30.57616957,32,0.969499882,B01,SAIL_SLOW,1,100,29,10,11,70,2062,YU XIN HUO 19333,CHN,YUE YANG,21,63,206,,0,6/6/2025 8:00,129,413971693,2025-06-04 12:41:33+08:00,114.29645,30.5763,1749012093,127786,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,175219,114.2805668,30.55229449,30.69369369,2.130302656,B01,SAIL_SLOW,2,63,20,7,7,70,2197,LIANSHENG298,CHN,"A1_, !B99",14,17,0,,,11/8/2025 4:30,83,413996093,2025-06-04 12:42:30+08:00,114.2801667,30.55182167,1749012150,175219,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,176355,114.2833288,30.55064643,134.1399944,2.142816966,H00,SAIL_FAST,3,5,15,3,2,55,3230,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:48:05+08:00,114.2829867,30.55119667,1749012485,176355,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,216707,114.3022311,30.58555389,32,2.136535457,B01,SAIL_SLOW,1,40,10,5,4,70,2107,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:41:42+08:00,114.30224,30.58556667,1749012102,216707,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,295869,114.2941474,30.56707976,60.28571429,0.075668979,B01,SAIL_NORMAL,1,95,15,5,14,70,325,HAINIU11,CHN,JINGJIANG,19,42,,,,6/6/2025 8:23,110,413774857,2025-06-04 12:41:39+08:00,114.2940717,30.56697833,1749012099,295869,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,335412,114.2838987,30.55711402,31,1.512144121,B01,SAIL_SLOW,1,80,12,8,8,70,2037,YUXINGANGJINLONG,CHN,NANJING,16,36,,,,3/5/2025 18:00,92,413816488,2025-06-04 12:41:46+08:00,114.283875,30.557075,1749012106,335412,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,923742,114.305964,30.58462267,60,2.207294947,B01,SAIL_NORMAL,1,100,36,10,13,70,314,YUHANGYONGSHUN,CHN,YUE YANG,23,45,,,,1/10/2017 20:01,136,413830289,2025-06-04 12:41:52+08:00,114.30612,30.58483667,1749012112,923742,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,1056242,114.3049498,30.58183833,64,1.895417958,B01,SAIL_NORMAL,1,60,28,8,8,70,294,HENGYANGYUANJIN1638,CHN,TAIZHOU,16,44,,,0,6/7/2025 8:00,88,413864675,2025-06-04 12:41:25+08:00,114.30463,30.58137333,1749012085,1056242,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,2228882,114.2983351,30.57346961,60.92105263,0.771434397,H00,SAIL_NORMAL,1,5,63,7,7,70,319,ZHEN HANG JI 989,CHN,YUEYANG,14,18,31,0,0,6/1/2025 14:00,68,413841928,2025-06-04 12:41:46+08:00,114.29839,30.573545,1749012106,2228882,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,2329396,114.2901241,30.55667137,72.73529412,1.273859519,E00,SAIL_NORMAL,1,23,23,5,5,60,1983,JIANGCHENG1HAO,CHN,WUHAN,10,22,,,,6/3/2025 7:20,46,413841157,2025-06-04 12:41:32+08:00,114.29024,30.55704667,1749012092,2329396,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,2596442,114.2986883,30.58048284,32.14814815,1.491241415,B01,SAIL_SLOW,2,73,10,7,7,70,2033,WANHUAYUN 2019,CHN,LIJIAJIMAODI,14,38,203,,,1/5/2026 23:30,83,413842737,2025-06-04 12:41:39+08:00,114.2987083,30.58055,1749012099,2596442,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,3117079,114.2841596,30.55300417,67.125,1.875386181,B01,SAIL_NORMAL,1,80,29,10,9,70,275,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:41:40+08:00,114.28411,30.55292667,1749012100,3117079,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,3203193,114.2884911,30.55434667,47.5,1.567038924,E00,SAIL_SLOW,3,23,23,5,5,60,2648,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:41:21+08:00,114.28876,30.55401667,1749012081,3203193,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,3227928,114.3015045,30.57763485,61,1.324276128,B01,SAIL_NORMAL,1,110,20,6,10,70,321,QINHE1302,CHN,NANTONG,16,51,0,,,6/10/2025 17:55,130,413849328,2025-06-04 12:41:41+08:00,114.3014567,30.57756333,1749012101,3227928,89.9835322
2025-06-04 04:41:43+00:00,6,114.293831,30.567705,1.361117901,31.79883406,2025-06-04 12:41:43+08:00,4617896,114.3088775,30.58866746,57.38095238,2.735653609,B01,SAIL_NORMAL,1,13,60,7,7,70,294,WAN YING HE JI 19,CHN,BANGBU,14,40,,,,1/6/2015 19:00,73,413864338,2025-06-04 12:41:51+08:00,114.309,30.58885667,1749012111,4617896,89.9835322
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,127786,114.2959152,30.57542727,31,0.808613456,B01,SAIL_SLOW,1,100,29,10,11,70,2079,YU XIN HUO 19333,CHN,YUE YANG,21,63,207,,,6/6/2025 8:00,129,413971693,2025-06-04 12:42:41+08:00,114.2959,30.5754,1749012161,127786,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,175219,114.2800797,30.55173804,28.55,2.281667592,B01,SAIL_SLOW,2,63,20,7,7,70,2197,LIANSHENG298,CHN,"A1_, !B99",14,17,0,,,11/8/2025 4:30,83,413996093,2025-06-04 12:42:30+08:00,114.2801667,30.55182167,1749012150,175219,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,176355,114.2832787,30.5507271,135.8786339,2.211485204,H00,SAIL_FAST,3,5,15,3,2,55,3230,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:48:05+08:00,114.2829867,30.55119667,1749012485,176355,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,216707,114.3017213,30.58483833,32,1.971299016,B01,SAIL_SLOW,1,40,10,5,4,70,2104,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:42:42+08:00,114.3016933,30.5848,1749012162,216707,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,295869,114.2950903,30.56839783,60.9,0.083732991,B01,SAIL_NORMAL,1,95,15,5,14,70,315,HAINIU11,CHN,JINGJIANG,19,42,,,,6/6/2025 8:23,110,413774857,2025-06-04 12:42:45+08:00,114.2951883,30.56853833,1749012165,295869,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,335412,114.283489,30.556395,30,1.672666435,B01,SAIL_SLOW,1,80,12,8,8,70,2075,YUXINGANGJINLONG,CHN,NANJING,16,36,,,,3/5/2025 18:00,92,413816488,2025-06-04 12:42:43+08:00,114.28346,30.556345,1749012163,335412,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,475176,114.2794196,30.54464897,64,2.98033829,B01,SAIL_NORMAL,1,90,30,10,11,70,271,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 12:42:31+08:00,114.279295,30.54443333,1749012151,475176,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,923742,114.3069009,30.58591944,58.72222222,2.302494908,B01,SAIL_NORMAL,1,100,36,10,13,70,323,YUHANGYONGSHUN,CHN,YUE YANG,23,45,,,,1/10/2017 20:01,136,413830289,2025-06-04 12:42:34+08:00,114.3068167,30.5858,1749012154,923742,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,1056242,114.3059447,30.583285,64,2.007490837,B01,SAIL_NORMAL,1,60,28,8,8,70,294,HENGYANGYUANJIN1638,CHN,TAIZHOU,16,44,,,0,6/7/2025 8:00,88,413864675,2025-06-04 12:41:25+08:00,114.30463,30.58137333,1749012085,1056242,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,2228882,114.2993082,30.57479234,60.02380952,0.87096597,H00,SAIL_NORMAL,1,5,63,7,7,70,318,ZHEN HANG JI 989,CHN,YUEYANG,14,18,31,0,0,6/1/2025 14:00,68,413841928,2025-06-04 12:42:38+08:00,114.2992917,30.57476833,1749012158,2228882,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,2329396,114.2897102,30.555146,39.73333333,1.519307796,E00,SAIL_SLOW,1,23,23,5,5,60,1940,JIANGCHENG1HAO,CHN,WUHAN,10,22,,,,6/3/2025 7:20,46,413841157,2025-06-04 12:42:32+08:00,114.28976,30.55525333,1749012152,2329396,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,2596442,114.2982663,30.57968633,32.6,1.322430629,B01,SAIL_SLOW,2,73,10,7,7,70,2084,WANHUAYUN 2019,CHN,LIJIAJIMAODI,14,38,208,,,1/5/2026 23:30,83,413842737,2025-06-04 12:42:41+08:00,114.2982217,30.57968833,1749012161,2596442,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,3117079,114.2851517,30.55456194,67,1.752553191,B01,SAIL_NORMAL,1,80,29,10,9,70,298,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:42:40+08:00,114.2851767,30.55459833,1749012160,3117079,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,3203193,114.2882187,30.55557267,82.8,1.522266943,E00,SAIL_SLOW,3,23,23,5,5,60,179,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:42:51+08:00,114.2883467,30.55601,1749012171,3203193,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,3227928,114.3024511,30.57907182,63.45454545,1.432947433,B01,SAIL_NORMAL,1,110,20,6,10,70,305,QINHE1302,CHN,NANTONG,16,51,,,,6/10/2025 17:55,130,413849328,2025-06-04 12:42:43+08:00,114.302545,30.57920333,1749012163,3227928,90.79713975
2025-06-04 04:42:39+00:00,6,114.294228,30.568281,1.329955848,30.68692792,2025-06-04 12:42:39+08:00,4617896,114.3097467,30.58997867,57,2.828786967,B01,SAIL_NORMAL,1,13,60,7,7,70,293,WAN YING HE JI 19,CHN,BANGBU,14,40,,,,1/6/2015 19:00,73,413864338,2025-06-04 12:42:51+08:00,114.3099333,30.59026,1749012171,4617896,90.79713975
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,127786,114.2954778,30.57471667,31,0.6523521,B01,SAIL_SLOW,1,100,29,10,11,70,2095,YU XIN HUO 19333,CHN,YUE YANG,21,63,209,,,6/6/2025 8:00,129,413971693,2025-06-04 12:43:27+08:00,114.29555,30.57481667,1749012207,127786,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,176355,114.2832285,30.55080776,137.6172735,2.282579912,H00,SAIL_FAST,3,5,15,3,2,55,3230,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:48:05+08:00,114.2829867,30.55119667,1749012485,176355,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,216707,114.3012253,30.58411789,32,1.804025007,B01,SAIL_SLOW,1,40,10,5,4,70,2146,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:43:42+08:00,114.30116,30.58403,1749012222,216707,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,295869,114.2961087,30.56976611,61.55555556,0.172516331,B01,SAIL_NORMAL,1,95,15,5,14,70,334,HAINIU11,CHN,JINGJIANG,19,42,,,,6/6/2025 8:23,110,413774857,2025-06-04 12:43:33+08:00,114.2960717,30.56971833,1749012213,295869,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,335412,114.2830937,30.55572468,29.94594595,1.830767998,B01,SAIL_SLOW,1,80,12,8,8,70,2083,YUXINGANGJINLONG,CHN,NANJING,16,36,,,,3/5/2025 18:00,92,413816488,2025-06-04 12:43:37+08:00,114.28308,30.5557,1749012217,335412,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,475176,114.2803004,30.54612907,64,2.872469315,B01,SAIL_NORMAL,1,90,30,10,11,70,264,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 12:43:31+08:00,114.2802433,30.54602667,1749012211,475176,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,923742,114.3078653,30.58725911,58.86666667,2.400793986,B01,SAIL_NORMAL,1,100,36,10,13,70,329,YUHANGYONGSHUN,CHN,YUE YANG,23,45,,,,1/10/2017 20:01,136,413830289,2025-06-04 12:43:22+08:00,114.30764,30.58695,1749012202,923742,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,1056242,114.3069397,30.58473167,64,2.11727716,B01,SAIL_NORMAL,1,60,28,8,8,70,309,HENGYANGYUANJIN1638,CHN,TAIZHOU,16,44,,,0,6/7/2025 8:00,88,413864675,2025-06-04 12:44:45+08:00,114.3081833,30.58654,1749012285,1056242,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,2228882,114.3002392,30.5761375,60.5,0.968001265,H00,SAIL_NORMAL,1,5,63,7,7,70,304,ZHEN HANG JI 989,CHN,YUEYANG,14,18,30,0,0,6/1/2025 14:00,68,413841928,2025-06-04 12:43:20+08:00,114.2999867,30.57577667,1749012200,2228882,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,2329396,114.289464,30.55461933,23.2,1.656676569,E00,SAIL_SLOW,1,23,23,5,5,60,2038,JIANGCHENG1HAO,CHN,WUHAN,10,22,,,,6/3/2025 7:20,46,413841157,2025-06-04 12:43:02+08:00,114.2895467,30.55479333,1749012182,2329396,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,2596442,114.2978809,30.57890167,32,1.154120904,B01,SAIL_SLOW,2,73,10,7,7,70,2035,WANHUAYUN2019,CHN,LIJIAJIMAODI,14,38,,,,1/5/2026 23:30,83,413842737,2025-06-04 12:43:36+08:00,114.29788,30.57888333,1749012216,2596442,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,3034734,114.2882748,30.55265192,30.68282403,1.899437044,E00,SAIL_SLOW,1,18,18,4,4,60,2781,JIANGCHENG6HAO,CHN,ZHONGHUALU2HAO,8,19,,,0,6/4/2025 9:50,36,413841986,2025-06-04 12:52:40+08:00,114.2882483,30.552665,1749012760,3034734,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,3117079,114.2861575,30.55602639,66,1.640406254,B01,SAIL_NORMAL,1,80,29,10,9,70,323,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:43:34+08:00,114.2861333,30.55599,1749012214,3117079,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,3203193,114.2893627,30.55817178,119.8666667,1.290083177,E00,SAIL_NORMAL,3,23,23,5,5,60,223,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:43:21+08:00,114.2890267,30.55745,1749012201,3203193,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,3227928,114.3034472,30.58048056,61.33333333,1.539342539,B01,SAIL_NORMAL,1,110,20,6,10,70,316,QINHE1302,CHN,NANTONG,16,51,,,,6/10/2025 17:55,130,413849328,2025-06-04 12:43:36+08:00,114.303465,30.580505,1749012216,3227928,88.01573721
2025-06-04 04:43:35+00:00,6,114.294632,30.568878,1.37196448,30.22786287,2025-06-04 12:43:35+08:00,4617896,114.310624,30.59128067,57.46666667,2.91913374,B01,SAIL_NORMAL,1,13,60,7,7,70,304,WAN YING HE JI 19,CHN,BANGBU,14,40,,,,1/6/2015 19:00,73,413864338,2025-06-04 12:43:21+08:00,114.3104,30.59096333,1749012201,4617896,88.01573721
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,127786,114.295,30.57397833,31,0.499926242,B01,SAIL_SLOW,1,100,29,10,11,70,2051,YU XIN HUO 19333,CHN,YUE YANG,21,63,205,,0,6/6/2025 8:00,129,413971693,2025-06-04 12:44:37+08:00,114.29495,30.57388333,1749012277,127786,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,176355,114.2831783,30.55088842,139.3559131,2.353143359,H00,SAIL_FAST,3,5,15,3,2,55,3230,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:48:05+08:00,114.2829867,30.55119667,1749012485,176355,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,216707,114.3006893,30.58342233,31.36666667,1.639197685,B01,SAIL_SLOW,1,40,10,5,4,70,2134,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:44:42+08:00,114.3005867,30.58328667,1749012282,216707,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,295869,114.2971139,30.57105894,60.81818182,0.266090246,B01,SAIL_NORMAL,1,95,15,5,14,70,342,HAINIU11,CHN,JINGJIANG,19,42,,,,6/6/2025 8:23,110,413774857,2025-06-04 12:44:33+08:00,114.2971467,30.57110167,1749012273,295869,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,335412,114.2826447,30.55503578,29.17647059,1.993371848,B01,SAIL_SLOW,1,80,12,8,8,70,2111,YUXINGANGJINLONG,CHN,NANJING,16,36,,,,3/5/2025 18:00,92,413816488,2025-06-04 12:44:37+08:00,114.2826,30.55496667,1749012277,335412,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,475176,114.2811583,30.54766,65,2.760151139,B01,SAIL_NORMAL,1,90,30,10,11,70,261,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 12:44:31+08:00,114.2811583,30.54766,1749012271,475176,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,923742,114.308832,30.58855933,59,2.4960647,B01,SAIL_NORMAL,1,100,36,10,13,70,316,YUHANGYONGSHUN,CHN,YUE YANG,23,45,,,,1/10/2017 20:01,136,413830289,2025-06-04 12:44:22+08:00,114.30868,30.58835333,1749012262,923742,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,1056242,114.3079346,30.58617833,64,2.227630196,B01,SAIL_NORMAL,1,60,28,8,8,70,309,HENGYANGYUANJIN1638,CHN,TAIZHOU,16,44,,,0,6/7/2025 8:00,88,413864675,2025-06-04 12:44:45+08:00,114.3081833,30.58654,1749012285,1056242,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,2228882,114.301175,30.57745988,60,1.06376257,H00,SAIL_NORMAL,1,5,63,7,7,70,324,ZHEN HANG JI 989,CHN,YUEYANG,14,18,32,0,0,6/1/2025 14:00,68,413841928,2025-06-04 12:44:46+08:00,114.301425,30.57781167,1749012286,2228882,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,2329396,114.2893237,30.55432406,13.35757576,1.766172526,E00,SAIL_SLOW,1,23,23,5,5,60,1014,JIANGCHENG1HAO,CHN,WUHAN,10,22,,,0,6/3/2025 7:20,46,413841157,2025-06-04 12:45:47+08:00,114.2891333,30.55392333,1749012347,2329396,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,2596442,114.2974578,30.57812833,32.76923077,0.987702632,B01,SAIL_SLOW,2,73,10,7,7,70,2040,WANHUAYUN2019,CHN,LIJIAJIMAODI,14,38,,,,1/5/2026 23:30,83,413842737,2025-06-04 12:44:36+08:00,114.2974533,30.57803667,1749012276,2596442,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,3034734,114.2882721,30.55265326,31.33192835,1.973939186,E00,SAIL_SLOW,1,18,18,4,4,60,2781,JIANGCHENG6HAO,CHN,ZHONGHUALU2HAO,8,19,,,0,6/4/2025 9:50,36,413841986,2025-06-04 12:52:40+08:00,114.2882483,30.552665,1749012760,3034734,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,3117079,114.2872031,30.55747333,64.125,1.527490571,B01,SAIL_NORMAL,1,80,29,10,9,70,312,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:44:34+08:00,114.2872533,30.55754333,1749012274,3117079,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,3203193,114.2907467,30.56110556,123.3333333,1.014399993,E00,SAIL_FAST,3,23,23,5,5,60,228,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:44:21+08:00,114.29048,30.56057667,1749012261,3203193,85.70105527
2025-06-04 04:44:31+00:00,6,114.295036,30.569469,1.361681723,30.48008381,2025-06-04 12:44:31+08:00,3227928,114.3043921,30.58185625,59.5,1.640536085,B01,SAIL_NORMAL,1,110,20,6,10,70,312,QINHE1302,CHN,NANTONG,16,51,0,,,6/10/2025 17:55,130,413849328,2025-06-04 12:44:33+08:00,114.3044183,30.58189167,1749012273,3227928,85.70105527
2025-06-04 04:45:28+00:00,6,114.295433,30.570076,1.358973856,29.38515468,2025-06-04 12:45:28+08:00,127786,114.2945614,30.57321548,31,0.35795043,B01,SAIL_SLOW,1,100,29,10,11,70,2115,YU XIN HUO 19333,CHN,YUE YANG,21,63,211,,0,6/6/2025 8:00,129,413971693,2025-06-04 12:45:47+08:00,114.2944167,30.57296667,1749012347,127786,84.3828849
2025-06-04 04:45:28+00:00,6,114.295433,30.570076,1.358973856,29.38515468,2025-06-04 12:45:28+08:00,176355,114.2831273,30.55097052,141.1255998,2.424880499,H00,SAIL_FAST,3,5,15,3,2,55,3230,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:48:05+08:00,114.2829867,30.55119667,1749012485,176355,84.3828849
2025-06-04 04:45:28+00:00,6,114.295433,30.570076,1.358973856,29.38515468,2025-06-04 12:45:28+08:00,216707,114.3001778,30.58270556,32,1.472257876,B01,SAIL_SLOW,1,40,10,5,4,70,2098,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:45:42+08:00,114.3000533,30.58252667,1749012342,216707,84.3828849
